PK,NOMBRE,DESCRIPCION-ENTIDAD,HORARIO,EQUIPAMIENTO,TRANSPORTE,DESCRIPCION,ACCESIBILIDAD,CONTENT-URL,DIRECCION,TIPO-NUM,CODIGO-POSTAL,COD-BARRIO,BARRIO,WIKIDATA_BARRIO,COD-DISTRITO,DISTRITO,WIKIDATA_DISTRITO,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,TELEFONO,EMAIL,TIPO
1940,Centro Cultural el Torito (Moratalaz),,"De lunes a viernes de 9 a 13:30 y de 17 a 18:30 horas. Julio, de lunes a viernes de 9 a 13:30 horas.  Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.",Sala de lectura y estudio Salón de actos / auditorio (Aforo: 200 personas) Salas de ensayo 9 Aulas Zona wifi,Metro: Artilleros (línea 9),,Accesible,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f3073d0b5e71c010VgnVCM1000000b205a0aRCRD,AVENIDA MORATALAZ 130,V,28030.0,6.0,Vinateros,https://wikidata.org/entity/Q10391533,14.0,Moratalaz,https://wikidata.org/entity/Q2076109,445141.0,4473033.0,40.406106559944,-3.64652148259274,913 287 385,cceltorito@madrid.es,CentrosCulturales
1941,Centro Sociocultural Eduardo Chillida (Moratalaz),,"De lunes a viernes, de 9 a 13:30 y de 17 a 18:30 horas. Julio, de lunes a viernes, de 9 a 13:30 horas. Agosto cerrado.  Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.",Sala de exposiciones 9 aulas 2 salas polivalentes  Zona wifi   2 gimnasios,Metro: Vinateros (línea 9),,Accesible,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=01963d0b5e71c010VgnVCM1000000b205a0aRCRD,CALLE ARROYO BELINCOSO 9,V,28030.0,4.0,Media Legua,https://wikidata.org/entity/Q9031035,14.0,Moratalaz,https://wikidata.org/entity/Q2076109,444591.0,4473396.0,40.4093448335383,-3.65303671877137,913 339 141,ccechillida@madrid.es,CentrosCulturales
1942,Centro Cultural Antonio Machado (San Blas - Canillejas),,"Horario de Secretaria:    De lunes a jueves, de 10 a 13:30 y de 16:15 a 17:45 horas. Viernes, de 10 a 13:30 horas.   Julio, de lunes a viernes de 10 a 13:30 horas.   Agosto: consultar en el teléfono de información general del centro.   Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.",4 salas de exposiciones 1 auditorio (aforo 401 butacas) 1 salón de actos (aforo 182 butacas) Salas de ensayo 20 aulas Jardín exterior Zona wifi,Metro: Alsacia (línea 2),,Accesible,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cce43d0b5e71c010VgnVCM1000000b205a0aRCRD,CALLE SAN ROMAN DEL VALLE 8,V,28037.0,4.0,Arcos,https://wikidata.org/entity/Q9627876,20.0,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,447255.0,4474591.0,40.4202804575703,-3.62173074188021,913 135 294,ccamachado@madrid.es,CentrosCulturales
1943,Centro Cultural Buero Vallejo (San Blas - Canillejas),,"De lunes a viernes, de 9:30 a 13:30 y de 16:30 a 18 horas.   Agosto cerrado.   Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.",Salón de actos / auditorio (264 personas) Sala de exposiciones 9 aulas Zona wifi,Metro: Torres Arias y Canillejas (línea 5),,Accesible,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=98953d0b5e71c010VgnVCM1000000b205a0aRCRD,CALLE BOLTAÑA 27,V,28022.0,7.0,Canillejas,https://wikidata.org/entity/Q663013,20.0,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,448023.0,4477305.0,40.4447747490218,-3.61291058446337,917 411 182,ccbvallejo@madrid.es,CentrosCulturales
1944,Centro Sociocultural Francisco Fatou (Villa de Vallecas),,"De 9 a 14 y de 17 a 19 horas.  Verano y San Isidro, de 9 a 14 horas.  Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.",Sala de exposiciones Salón de actos / auditorio (aforo 94 butacas) 6 aulas Zona wifi,Metro: Villa de Vallecas (línea 1),,Accesible,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d9e73d0b5e71c010VgnVCM1000000b205a0aRCRD,CALLE MANUEL VELEZ 10,V,28031.0,1.0,CASCO H.VALLECAS,,18.0,Villa de Vallecas,https://wikidata.org/entity/Q1947988,447107.0,4470075.0,40.3795903209865,-3.62310875744905,913 806 620,ccfranciscofatou@madrid.es,CentrosCulturales
1945,Centro Cultural Casa de Vacas (Retiro),,"Centro:   De 10 a 21 horas, de octubre a marzo (ininterrumpidamente). De 10 a 21:30, de abril a septiembre  (ininterrumpidamente). Abierto todos los días del año, excepto el día 25 de diciembre y el 1 de enero (cerrado) y el día 24 y 30 de diciembre, abierto hasta las 15 horas.   Secretaría:   De 9 a 14 horas",Sala de exposiciones Salón de actos / auditorio / teatro (aforo 140 personas) Terraza exterior.,"Metro: Retiro (línea 2)  Bus: 2, 20, 28",,Accesible,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=35e53d0b5e71c010VgnVCM1000000b205a0aRCRD,PASEO COLOMBIA 1,V,28009.0,5.0,Jerónimos,https://wikidata.org/entity/Q10306766,3.0,Retiro,https://wikidata.org/entity/Q2002296,441967.0,4474495.0,40.4190657193996,-3.68405311276081,914 092 336,cccasadevacas@madrid.es,SalasExposiciones
1947,Centro Sociocultural José de Espronceda (Tetuán),,"De lunes a jueves, de 9:30 a 13:30 y de 16:30 a 18 horas. Viernes, de 9:30 a 13:30 horas.  Julio, solo mañanas.   Agosto cerrado.    Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.",Sala de exposiciones 1 Salón de actos / auditorio (aforo 96 personas) 6 aulas Zona wifi,"Metro: Cuatro Caminos (líneas 1, 2, 6)",,Accesible,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=23881e79ee71c010VgnVCM1000000b205a0aRCRD,CALLE ALMANSA 9,V,28039.0,1.0,Bellas Vistas,https://wikidata.org/entity/Q11908929,6.0,Tetuán,https://wikidata.org/entity/Q1773540,440258.0,4477792.0,40.4486433275877,-3.70451319182879,915 536 160 / 915 536 480,cscjespronceda@madrid.es,CentrosCulturales
1948,Centro Sociocultural Tetuán,,"De lunes a jueves, de 9:30 a 13:30 y de 16:30 a 18 horas. Viernes de 9:30 a 13:30 horas. Julio, solo mañanas. Agosto cerrado.   Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.",1 Salón de actos / auditorio (aforo 96 personas) 8 aulas 1 sala de ensayo Zona wifi (planta baja),Metro: Tetuán (línea 1),,Accesible,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0ecb1e79ee71c010VgnVCM1000000b205a0aRCRD,CALLE BRAVO MURILLO 251,V,28020.0,6.0,Berruguete,https://wikidata.org/entity/Q11909208,6.0,Tetuán,https://wikidata.org/entity/Q1773540,440628.0,4478947.0,40.4590790958062,-3.7002532146213,915 790 851,csctetuan@madrid.es,CentrosCulturales
1949,Centro Sociocultural Bohemios (Villaverde),,De secretaría:    Horario de mañana: de lunes a viernes de 9 a 14 horas . Horario de tarde: de lunes a jueves de 17 a 19 horas.   Durante el mes de julio el horario será de 9 a 14 horas.   En el mes de agosto el centro permanece cerrado.   Teléfonos:    De secretaría: Teléfono 917 109 260 / 917 100 558 en el horario que ya consta.   Auxiliares de información: Teléfono 917 109 263 en horario de 9:00 a 21:00 h.,"Sala de exposiciones Salón de actos / auditorio (aforo): 158 butacas y 2 para personas con movilidad reducida (silla de ruedas) 8 aulas Zona wifi Ascensor en ambos edificios. Aseos adaptados. Cambiador de bebe en aseo de señoras, planta baja del edificio A.",Metro:  Ciudad de los Ángeles (Línea 3),,Accesible,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=42753d0b5e71c010VgnVCM1000000b205a0aRCRD,CALLE LOS BOHEMIOS 1,V,28041.0,5.0,Los Ángeles,https://wikidata.org/entity/Q390462,17.0,Villaverde,https://wikidata.org/entity/Q919536,441066.0,4467547.0,40.3563965425188,-3.69405018466108,917 109 260,ccbohemios@madrid.es,CentrosCulturales
1950,Centro Sociocultural San Cristóbal de los Ángeles (Villaverde),,"El Centro Sociocultural San Cristóbal de los Ángeles estará abierto de lunes a viernes de 9:00 a 21:00 h ininterrumpidamente. En el mes de agosto permanecerá abierto solamente para la actividad de Campamento Urbano `Viva el verano&amp;acute;.  Horario de secretaría:   de mañana, de lunes a viernes de 9:00 a 13:00 h. de tarde, de lunes a jueves de 17:00 a 19:00 h.  Durante el mes de julio solamente estará atendido por auxiliares de información.",Sala de exposiciones Sala de lectura y estudio Salón de actos (aforo): 76 butacas 6 aulas Zona wifi,Metro: San Cristóbal (línea 3).  Cercanías Renfe: San Cristóbal (C3).,,Accesible,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7f4a79262ef5d010VgnVCM1000000b205a0aRCRD,PLAZA PINAZO 9,V,28021.0,2.0,San Cristóbal,https://wikidata.org/entity/Q390457,17.0,Villaverde,https://wikidata.org/entity/Q919536,441274.0,4466022.0,40.3426836043914,-3.69144025498128,917 100 692 / 917 100 413,ccscangeles@madrid.es,CentrosCulturales
1951,Centro Cultural la Elipa (Ciudad Lineal),,"De lunes a jueves, de 9 a 14 y de 15 a 17 horas. Viernes, de  9 a 14 horas. Julio, de lunes a viernes, de 9 a 15 horas. Septiembre, de lunes a viernes, de 9 a 22 horas. Agosto cerrado. Semana de San Isidro, de lunes a viernes, de 9 a 22 horas.  Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.",Sala de exposiciones Salón de actos / auditorio (aforo 250 personas) 8 aulas Zona wifi,Metro: La Elipa (línea 2).,,Accesible,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6c191e79ee71c010VgnVCM1000000b205a0aRCRD,CALLE SANTA FELICIDAD 39,V,28017.0,1.0,Ventas,https://wikidata.org/entity/Q71762,15.0,Ciudad Lineal,https://wikidata.org/entity/Q1763694,444825.0,4475074.0,40.424469574964,-3.65042014074659,914 055 312,ccelipa@madrid.es,CentrosCulturales
1952,Centro Cultural Príncipe de Asturias (Ciudad Lineal),,"De 8:30 a 22 horas, de lunes a viernes  Sábados: de 09 a 22 horas  Julio y agosto: De 8:30 a 21 horas de lunes a viernes, sábados cerrados.  Septiembre: De 09 a 22 horas de lunes a viernes, sábados cerrados.   Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.",Sala de exposiciones Salón de actos / auditorio (aforo 246 personas) 2 aulas Sala de ensayo (se utiliza el auditorio del centro) Gimnasio Máquinas vending Biblioteca de Ciudad Lineal ubicada en el Centro Cultural Zona wifi,Metro: Ciudad Lineal (línea 5),,"Accesible,Señalización podotáctil,Bucle de inducción magnético",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d1ca1e79ee71c010VgnVCM1000000b205a0aRCRD,CALLE HERMANOS GARCIA NOBLEJAS 14,V,28037.0,2.0,Pueblo Nuevo,https://wikidata.org/entity/Q71753,15.0,Ciudad Lineal,https://wikidata.org/entity/Q1763694,445948.0,4476395.0,40.4364465105709,-3.637292426115,917 767 810,ccprincipeasturias@madrid.es,CentrosCulturales
1953,Centro Cultural el Madroño (Vicálvaro),,De lunes a viernes de 9 a 14 horas.  Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.,Sala de exposiciones 2 Sala de lectura y estudio.  Salón de actos / Auditorio (Aforo: 250 personas).  7 Aulas. Zona wifi.,Metro: Vicálvaro (línea 9),,Accesible,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=57b63d0b5e71c010VgnVCM1000000b205a0aRCRD,CALLE VILLARDONDIEGO 36,V,28032.0,1.0,CASCO H.VICALVARO,,19.0,Vicálvaro,https://wikidata.org/entity/Q589403,448357.0,4472920.0,40.4052922927428,-3.60861529599295,917 753 140,ccelmadrono@madrid.es,CentrosCulturales
1954,Centro Cultural Fernando de los Ríos (Latina),Información general en el teléfono: 91 719 89 93. Correo electrónico: ccfrios@madrid.es  Información sobre cursos y talleres en los siguientes enlaces:   Plataforma cursos y talleres Ayuntamiento de Madrid.  Trámites cursos y talleres Ayuntamiento de Madrid.,"Horario de verano: durante los meses de julio, agosto y septiembre, de 9 a 21 horas. Cerrado sábados y domingos.   Horarios de apertura:  Lunes a Viernes de 9 a 21:30 horas. Sábados de 9 a 13:30 horas y de 16 a 20:30 horas  Horarios de atención al público:  Lunes a Jueves: de 8:30 a 14 horas y de 16 a 18:30 h. Viernes de 8:30 a 14:30 horas.",Sala de exposiciones. Salón de actos y auditorio con aforo máximo para 194 personas). 11 aulas. Cafetería. Zona WIFI.,"Autobuses de la EMT. Líneas: 25, 31 y 138.",En la misma sede:   Biblioteca Pública Municipal de Aluche. Sala de Estudio Fernando de los Ríos de la Biblioteca.,Accesible,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3d973d0b5e71c010VgnVCM1000000b205a0aRCRD,CALLE CAMARENA 10,V,28047.0,4.0,Aluche,https://wikidata.org/entity/Q31140,10.0,Latina,https://wikidata.org/entity/Q794954,435819.0,4471933.0,40.3955293121433,-3.75626674643732,917 198 930 / 917 198 931 / 917 198 993,ccfrios@madrid.es,CentrosCulturales
1955,Centro Cultural Miguel Hernández (Latina),Información general en el teléfono: 91 706 63 00. Correo electrónico: ccmiguelh@madrid.es . Información sobre cursos y talleres en los siguientes enlaces:   Plataforma cursos y talleres Ayuntamiento de Madrid.  Trámites cursos y talleres Ayuntamiento de Madrid.,"Horario de verano:    Cerrado del 1 al 27 de agosto.   Julio, agosto y septiembre, de 9 a 21 horas. Sábados y domingos cerrado.   Horario de apertura del centro:  Lunes a Viernes de 9 a 21:30 horas. Sábados de 9 a 13:30 horas.  Horario de atención al público:  Lunes a Viernes de 9 a 14 horas y de 16 a 18 horas.",Sala de exposiciones. Sala de lectura y estudio. Salón de actos y auditorio con aforo máximo para 154 personas.    7 aulas. Zona WIFI.,"Autobuses de laEMT. Líneas: 34, 39, 117 y 139. Cercanías RENFE: Línea C 5. Estación: Las Águilas.",En la misma sede esta ubicada la Sala de Estudios Miguel Hernández.,Accesible,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=420a1e79ee71c010VgnVCM1000000b205a0aRCRD,CALLE SERRADILLA 13,V,28044.0,7.0,Las Águilas,https://wikidata.org/entity/Q5971372,10.0,Latina,https://wikidata.org/entity/Q794954,433622.0,4470101.0,40.3788537971283,-3.78196161130321,917 066 300 / 917 108 523,ccmiguelh@madrid.es,CentrosCulturales
1957,Sala de Arte Joven,"La  Sala de Arte Joven  es un espacio de referencia dentro de la creación artística contemporánea que se ha consolidado como una plataforma de creación, reflexión y debate del arte emergente tanto para las nuevas generaciones como para muchos de los artistas, comisarios y agentes del sector. Facilitar la movilidad, la formación y el acceso al mundo profesional de los jóvenes artistas y fomentar la promoción y visibilidad de su trabajo son los dos pilares fundamentales en torno a los que articula los distintos programas de esta sala.","De martes a sábado, de 11 a 14 horas y de 17 a 20:30 horas Domingos y festivos, de 11 a 14 horas Cerrado: Lunes; 1 y 6 de enero; 1 de mayo; 24, 25 y 31 de diciembre.  Consultar horario específico de cada exposición.",,"Metro: Avenida de América (líneas 4, 6, 7 y 9).  Bus: 115, 114, 122, 200, 72, 12, 73, C1.  Bicimad: Estaciones 195 (calle Padre Indalecio Hernández, 1), 194 (calle Francisco Silvela, 86).  Aparcamiento: América (16) Intercambiador Avenida de América.",,Accesible,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=20ac1e79ee71c010VgnVCM1000000b205a0aRCRD,AVENIDA AMERICA 13,V,28002.0,2.0,Prosperidad,https://wikidata.org/entity/Q4776,5.0,Chamartín,https://wikidata.org/entity/Q1766348,442634.0,4476652.0,40.4385393175903,-3.67639107637923,915 642 129 (solo activo durante las exposiciones temporales),museosexposiciones@madrid.org,SalasExposiciones
1958,Centro Cultural San Juan Bautista (Ciudad Lineal),,"De 9 a 22 horas, de lunes a sábados.  Julio: De 9 a 15 horas de lunes a viernes, sábados cerrados.  Agosto: cerrado.  Septiembre: De 9 a 22 horas de lunes a viernes, sábados cerrados.  Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.",Sala de exposiciones Sala de lectura y estudio Salón de actos / auditorio (aforo 277) 8 Aulas Zona wifi,Metro: Avenida de la Paz (línea 4),,Accesible,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=618b1e79ee71c010VgnVCM1000000b205a0aRCRD,CALLE SAN NEMESIO 4,V,28043.0,6.0,San Juan Bautista,https://wikidata.org/entity/Q165609,15.0,Ciudad Lineal,https://wikidata.org/entity/Q1763694,444202.0,4478162.0,40.45224710166,-3.65802902776776,914 157 705,ccsanjuanbautista@madrid.es,SalasEstudioLectura
1961,Centro Sociocultural Luis Gonzaga (Chamartín),,"De lunes a jueves, de 9:30 a 14 horas y de 16:30 a 18:30 horas.   Viernes, de 9:30 a 14 horas y de 16:30 a 17:30 horas.    Verano, de lunes a viernes, de 9:30 a 14 horas.   Cerrado del 1 de agosto al 25 de agosto de 2024.    Del 26 de agosto al 31 de agosto de 2024 se abrirá en horario de verano.   Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.",2 salas de lectura y estudio 7 aulas Zona wifi,"Metro: Cruz del Rayo (línea 9)  Bus: 29, 52, 1  Bicimad: Estación 146 (calle María Francisca, 1)",,Accesible,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ba8b3d232e91f010VgnVCM1000000b205a0aRCRD,CALLE PRINCIPE DE VERGARA 142,V,28002.0,3.0,Ciudad Jardín,https://wikidata.org/entity/Q3773744,5.0,Chamartín,https://wikidata.org/entity/Q1766348,442496.0,4477359.0,40.4449024052135,-3.67807883634045,915 886 596 / 915 885 219,juvenlgonzaga@madrid.es,CentrosCulturales
1964,Centro Sociocultural Oporto (Carabanchel),,"De lunes a jueves, mañanas, de 10 a 13 y de 16:30 a 18 horas. Viernes, de 10 a 13 horas. Verano, de lunes a viernes, de 10 a 13 horas.  Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.",Sala de lectura y estudio Salón de actos / auditorio (aforo 106 personas) 3 aulas Zona wifi,"Metro: Oporto (líneas 5, 6) , Opañel (línea 6)  Bus: 55, 81, 108, 118, 81, 34, 35",,Instalación parcialmente accesible para personas con movilidad reducida,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=357a1e79ee71c010VgnVCM1000000b205a0aRCRD,AVENIDA OPORTO 78,V,28019.0,2.0,Opañel,https://wikidata.org/entity/Q3813756,11.0,Carabanchel,https://wikidata.org/entity/Q1001991,438232.0,4470949.0,40.3868474412412,-3.72774032674395,914 603 801,ccoporto@madrid.es,CentrosCulturales
1965,Centro Sociocultural Juvenil de Usera,,"De lunes a viernes, de 10 a 14 y de 17 a 19 horas. Julio, de lunes a viernes, de 10 a 14 horas. Agosto cerrado.  Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.",Aulas Zona wifi,Metro: Usera (línea 6),,Accesible,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=876e1e79ee71c010VgnVCM1000000b205a0aRCRD,CALLE CUESTA 4,V,28026.0,5.0,Moscardó,https://wikidata.org/entity/Q11937679,12.0,Usera,https://wikidata.org/entity/Q953368,439956.0,4471270.0,40.3898658705005,-3.70745914390356,913 920 541,cjusera@madrid.es,CentrosCulturales
